41;25;61;
6;82;23;
31;88;72;

64;16;60;
39;17;34;
62;38;74;

42;36;24;
38;9;62;
7;44;60;

90;70;93;
92;85;56;
40;82;95;

42;16;51;
2;22;1;
62;45;50;

21;18;70;
78;89;58;
57;55;43;

31;69;23;
31;60;76;
55;68;37;

95;76;30;
14;67;10;
5;26;45;

78;44;94;
1;0;96;
92;69;15;

22;98;87;
1;35;77;
20;17;89;

5;27;74;
74;33;57;
8;24;24;

40;16;33;
49;57;42;
15;82;74;

74;88;45;
73;65;17;
43;10;63;

82;79;23;
31;99;49;
34;38;49;

11;56;77;
54;95;12;
67;83;59;

52;4;48;
15;37;67;
48;96;0;

88;41;13;
39;30;81;
69;30;88;

31;0;85;
12;64;10;
42;73;16;

35;89;88;
14;55;99;
22;38;38;

77;12;3;
99;27;89;
63;68;64;

58;87;13;
6;61;89;
8;75;50;

95;72;19;
86;84;34;
44;13;48;

33;2;49;
88;61;12;
82;32;65;

72;5;95;
83;36;15;
92;8;94;

68;62;87;
34;84;42;
6;68;26;

57;99;21;
11;22;14;
46;65;4;

10;68;0;
6;48;98;
16;64;18;

13;10;81;
63;71;95;
92;50;70;

96;11;20;
98;8;79;
35;26;14;

12;72;98;
23;19;74;
23;30;13;

13;35;2;
11;81;81;
53;28;21;

71;4;21;
74;82;39;
98;70;81;

80;93;44;
61;72;78;
42;11;62;

10;93;34;
20;8;98;
98;17;73;

40;45;88;
15;16;82;
85;56;76;

62;20;20;
1;63;89;
8;28;15;

67;61;27;
39;43;61;
93;7;0;

79;17;84;
85;64;63;
61;57;37;

5;10;21;
0;7;73;
6;81;93;

25;61;37;
72;47;29;
0;34;19;

38;9;89;
87;55;80;
2;80;76;

32;79;53;
90;82;24;
70;23;28;

22;67;1;
7;92;36;
54;56;21;

26;83;11;
46;40;23;
72;39;20;

84;17;21;
12;87;32;
8;60;29;

56;58;12;
63;53;98;
85;1;31;

45;2;5;
18;2;28;
57;2;37;

65;44;35;
66;60;36;
88;84;87;

66;96;57;
26;53;24;
0;65;44;

35;96;26;
67;54;4;
17;94;83;

