46;5;22;
17;44;34;
14;47;52;

11;9;2;
1;7;82;
61;43;25;

85;1;58;
58;58;44;
17;2;97;

90;76;46;
48;78;21;
28;94;52;

8;99;78;
59;65;59;
52;22;71;

97;65;27;
34;92;50;
51;97;43;

30;13;75;
28;72;95;
88;26;97;

14;48;59;
38;81;47;
17;1;73;

2;23;33;
55;68;60;
3;83;35;

63;44;3;
70;35;65;
94;13;76;

80;18;68;
64;54;14;
71;2;80;

98;7;21;
45;75;84;
58;58;1;

15;17;87;
62;72;2;
2;11;63;

40;1;94;
6;9;56;
14;50;67;

65;78;48;
97;82;32;
44;54;52;

1;41;30;
50;58;8;
27;66;51;

4;16;55;
69;45;26;
1;4;64;

2;29;97;
31;43;22;
94;72;34;

84;90;88;
54;55;28;
78;6;13;

48;23;1;
32;73;93;
47;33;27;

83;59;99;
44;20;82;
83;98;68;

54;63;43;
87;48;79;
66;8;66;

8;48;40;
24;26;98;
19;16;39;

35;29;6;
19;72;50;
86;83;43;

15;1;74;
39;23;98;
1;44;69;

49;8;17;
92;68;46;
36;15;11;

52;13;47;
87;67;45;
26;17;76;

76;33;27;
45;39;69;
8;1;63;

55;20;9;
87;89;10;
20;10;81;

17;80;93;
34;22;60;
2;57;94;

89;83;83;
33;48;89;
22;67;67;

53;84;79;
19;83;50;
13;32;11;

41;42;25;
53;99;16;
43;72;65;

38;90;91;
94;7;28;
9;78;47;

14;43;56;
58;77;3;
94;99;61;

96;39;53;
85;90;46;
39;23;58;

51;31;68;
48;26;52;
97;36;47;

95;54;25;
91;23;59;
92;99;98;

49;9;78;
30;26;68;
85;15;81;

82;3;16;
89;51;97;
1;45;88;

13;19;84;
94;11;29;
86;85;80;

32;18;47;
46;82;74;
39;71;89;

79;93;97;
9;8;70;
98;13;32;

87;57;88;
4;27;40;
28;64;18;

14;29;1;
21;13;28;
51;0;96;

22;82;96;
30;83;58;
2;66;77;

59;31;58;
75;18;10;
98;82;87;

62;89;45;
33;5;38;
56;84;29;

71;64;73;
25;32;25;
58;61;80;

5;73;81;
59;78;55;
48;55;92;

