95;66;6;
91;90;15;
81;59;56;

4;96;69;
23;40;88;
6;68;22;

29;25;29;
8;13;57;
84;77;26;

35;16;19;
0;97;97;
5;4;35;

11;62;84;
73;37;18;
57;95;13;

87;75;33;
88;77;46;
23;89;12;

36;69;60;
98;7;82;
22;75;63;

29;39;68;
23;91;76;
46;17;54;

34;75;1;
52;82;39;
91;31;72;

59;48;74;
68;84;93;
14;61;78;

15;94;66;
16;75;50;
36;91;80;

87;28;10;
28;49;95;
19;50;70;

8;37;19;
72;23;58;
1;42;24;

96;3;12;
26;85;4;
50;34;62;

97;57;83;
26;89;7;
99;27;54;

95;43;23;
82;1;67;
44;5;24;

46;99;35;
38;80;73;
52;54;79;

52;49;87;
78;95;31;
64;51;59;

26;59;81;
17;33;90;
68;40;95;

54;34;54;
1;65;78;
94;47;18;

48;25;70;
8;55;50;
62;67;78;

22;73;14;
66;19;37;
53;82;12;

71;36;67;
58;47;20;
56;82;32;

86;11;25;
94;72;24;
94;94;17;

43;14;28;
43;4;46;
31;67;97;

75;66;76;
71;42;5;
21;90;92;

65;81;17;
82;39;68;
68;91;54;

97;87;75;
62;0;33;
60;48;70;

41;25;60;
2;43;94;
21;61;23;

80;66;91;
35;67;44;
54;1;79;

31;59;37;
65;51;35;
65;56;91;

43;33;38;
40;85;42;
41;83;24;

74;40;48;
22;33;52;
22;26;29;

13;41;46;
39;96;20;
54;82;17;

84;47;92;
81;54;6;
31;93;32;

54;58;75;
14;97;51;
0;8;4;

90;19;99;
89;23;50;
15;53;50;

34;88;98;
56;97;4;
53;84;67;

71;10;88;
71;90;19;
86;77;99;

83;14;24;
16;98;77;
58;39;44;

67;52;4;
19;89;34;
56;2;84;

58;35;88;
84;21;9;
22;3;61;

15;17;9;
56;99;81;
12;88;85;

1;47;36;
82;86;59;
5;72;27;

88;61;26;
78;34;44;
52;18;69;

50;41;30;
81;23;83;
59;91;2;

98;95;76;
76;65;14;
89;65;13;

5;96;12;
61;65;26;
26;21;23;

25;21;28;
88;0;38;
43;19;88;

40;79;6;
85;9;40;
24;26;47;

