11;27;95;
1;28;2;
63;18;77;

1;81;90;
45;67;95;
58;94;26;

44;83;71;
22;9;42;
8;74;85;

12;1;45;
75;90;87;
94;46;94;

93;51;5;
7;97;17;
8;9;87;

32;3;37;
51;61;26;
30;54;8;

30;1;72;
35;81;6;
30;6;36;

19;93;43;
55;79;46;
66;37;5;

65;98;27;
50;1;30;
30;74;17;

63;72;52;
20;26;6;
6;83;42;

5;34;6;
52;56;18;
91;63;68;

91;50;53;
96;77;68;
6;14;24;

32;98;42;
6;42;20;
3;73;30;

3;67;38;
18;44;30;
21;3;87;

90;31;59;
84;35;88;
96;68;9;

7;49;57;
56;57;73;
2;3;14;

30;33;13;
66;12;82;
72;3;4;

60;68;47;
89;8;89;
25;15;40;

78;50;72;
92;84;8;
14;78;72;

45;10;15;
56;90;75;
16;87;35;

8;10;24;
48;86;50;
48;81;85;

73;9;76;
87;99;43;
42;13;33;

64;20;65;
85;20;5;
97;53;68;

7;46;94;
16;24;69;
75;9;75;

31;15;74;
54;48;51;
81;88;58;

10;57;76;
58;33;28;
4;19;92;

92;59;30;
66;18;85;
13;57;3;

36;33;42;
69;42;53;
96;84;6;

20;41;89;
92;92;74;
72;50;15;

48;44;81;
95;89;17;
68;84;5;

95;71;58;
35;46;60;
39;77;79;

99;6;64;
53;89;81;
65;74;75;

75;50;61;
57;76;49;
10;8;47;

8;33;39;
77;40;97;
22;24;5;

14;94;78;
24;29;24;
98;7;5;

94;61;46;
18;76;12;
51;30;27;

41;28;76;
17;9;74;
98;60;14;

97;38;5;
10;47;13;
65;67;1;

91;21;40;
82;82;14;
67;12;9;

62;23;20;
24;31;26;
29;10;73;

7;60;92;
97;44;73;
57;42;90;

70;12;75;
94;4;7;
68;9;24;

39;20;8;
37;70;45;
79;30;59;

6;87;90;
8;32;1;
3;74;5;

81;46;72;
85;53;86;
50;80;71;

50;17;57;
73;35;26;
32;60;59;

18;93;56;
7;8;78;
7;28;69;

89;71;94;
1;17;26;
10;12;25;

30;30;88;
11;55;0;
93;16;31;

19;27;67;
17;37;61;
44;75;53;

