77;7;96;
50;46;24;
83;6;54;

55;11;10;
36;64;32;
43;57;74;

43;83;17;
51;49;31;
19;79;23;

69;24;19;
84;25;29;
54;78;10;

22;15;13;
99;75;88;
18;68;72;

81;69;58;
67;36;55;
9;15;13;

89;32;19;
15;99;17;
8;16;37;

64;90;67;
6;38;69;
99;59;74;

17;56;95;
11;52;21;
87;11;29;

60;12;78;
17;25;34;
84;7;63;

8;76;88;
90;85;66;
65;49;7;

91;7;45;
49;42;40;
88;58;6;

27;58;70;
41;9;1;
38;6;38;

63;72;73;
83;67;28;
73;36;19;

99;77;1;
19;76;70;
46;53;54;

53;21;17;
87;59;22;
87;52;42;

37;38;40;
63;59;47;
14;15;35;

26;82;97;
88;95;52;
81;13;75;

63;65;41;
27;85;42;
69;56;4;

62;52;10;
11;14;47;
49;13;99;

62;18;38;
67;41;99;
36;43;77;

35;90;76;
25;16;17;
33;0;44;

73;99;31;
49;88;63;
51;15;9;

17;83;41;
64;60;27;
49;21;36;

24;76;8;
96;99;88;
95;49;67;

93;50;12;
22;21;1;
32;36;62;

46;63;62;
91;46;21;
25;85;31;

70;22;77;
95;4;29;
51;4;1;

55;74;99;
68;2;72;
45;44;36;

21;34;95;
43;30;28;
94;70;6;

24;24;81;
72;52;2;
76;84;48;

44;86;48;
34;60;75;
58;74;78;

48;53;49;
63;93;65;
76;58;74;

35;60;74;
89;18;24;
16;9;76;

73;76;48;
23;29;2;
45;95;73;

21;54;93;
90;22;33;
54;50;5;

65;12;78;
91;34;4;
59;45;76;

56;72;52;
60;62;27;
92;33;97;

40;93;21;
69;92;17;
51;92;43;

65;41;54;
60;4;97;
14;7;93;

16;62;61;
13;10;55;
23;81;33;

16;65;78;
67;79;93;
42;45;99;

14;52;82;
74;56;67;
67;11;55;

65;55;39;
26;2;59;
13;19;42;

74;10;91;
47;57;12;
27;35;76;

77;53;63;
28;94;84;
89;20;16;

15;68;48;
59;63;2;
29;29;11;

79;21;82;
2;70;35;
38;67;6;

77;20;41;
9;70;25;
55;82;95;

11;54;88;
53;31;61;
45;30;81;

