69;13;68;
21;82;61;
27;77;2;

6;46;98;
0;30;95;
35;23;29;

24;93;33;
54;76;91;
15;60;16;

26;86;98;
62;56;18;
76;7;90;

24;12;1;
43;11;44;
93;15;41;

62;64;84;
99;52;6;
39;37;27;

23;25;95;
68;87;81;
29;76;16;

55;64;27;
92;29;24;
30;16;49;

90;34;80;
64;48;30;
41;36;86;

69;35;25;
4;27;43;
36;74;35;

68;23;20;
25;45;88;
54;2;71;

87;26;70;
67;6;73;
17;95;1;

34;69;97;
38;18;61;
91;43;8;

84;88;11;
32;56;39;
63;46;81;

2;15;57;
51;86;42;
76;67;62;

26;73;47;
63;11;51;
62;95;97;

74;4;47;
77;8;33;
4;39;18;

72;4;7;
28;70;46;
52;7;40;

8;20;46;
42;37;37;
12;46;47;

23;53;61;
12;75;10;
43;41;62;

33;47;29;
95;85;94;
50;2;92;

45;36;29;
74;91;87;
66;97;51;

43;2;99;
66;70;18;
12;67;97;

72;64;96;
60;76;30;
60;72;94;

36;9;92;
97;15;22;
59;98;95;

66;36;65;
2;25;34;
43;5;52;

52;38;76;
87;35;83;
10;28;1;

90;52;83;
44;41;9;
79;29;5;

11;71;85;
7;30;43;
41;68;13;

67;91;95;
33;11;69;
70;33;99;

80;86;33;
13;44;75;
93;16;57;

1;3;23;
79;77;33;
60;32;66;

95;6;73;
66;8;13;
58;79;37;

65;2;83;
3;41;54;
93;46;61;

98;28;79;
93;10;61;
82;97;83;

7;99;29;
12;91;51;
27;58;80;

29;88;4;
75;10;28;
41;77;36;

51;83;98;
93;45;11;
82;8;9;

19;57;61;
52;72;2;
5;13;70;

13;30;4;
69;87;59;
68;35;94;

34;14;35;
35;31;49;
80;31;40;

64;42;89;
91;81;92;
37;81;53;

19;65;49;
32;83;57;
38;65;66;

83;69;44;
31;45;25;
93;15;24;

2;94;44;
50;59;41;
53;51;56;

1;76;80;
30;0;94;
93;26;71;

12;20;70;
23;77;17;
99;99;36;

70;77;52;
52;48;0;
62;84;1;

20;98;30;
65;91;7;
18;58;4;

19;40;46;
4;98;4;
96;9;18;

