43;76;97;
2;19;47;
47;16;82;

80;89;46;
48;36;6;
29;19;3;

24;70;86;
18;10;46;
94;97;18;

99;17;89;
21;88;12;
66;58;21;

21;20;50;
25;28;72;
93;25;26;

23;53;97;
34;23;50;
82;78;31;

26;84;22;
31;93;24;
78;26;69;

96;19;69;
13;85;14;
52;74;92;

55;80;30;
46;98;24;
25;51;55;

15;2;17;
10;32;22;
5;72;79;

71;58;34;
90;58;66;
4;78;95;

10;28;73;
20;69;1;
33;75;76;

76;38;78;
3;41;35;
97;7;73;

41;99;43;
1;4;27;
45;67;4;

11;58;64;
32;40;76;
2;33;8;

9;83;99;
75;51;49;
72;48;57;

32;60;9;
20;30;23;
98;88;91;

38;27;79;
41;81;1;
53;43;46;

14;66;99;
57;17;35;
25;37;54;

0;61;10;
43;43;79;
78;98;27;

5;86;76;
52;99;81;
76;89;59;

75;42;6;
24;48;53;
79;62;95;

30;18;37;
18;41;30;
0;81;45;

94;91;45;
42;78;82;
12;38;81;

27;74;87;
34;75;74;
63;85;24;

7;64;90;
59;25;45;
22;26;55;

44;17;3;
62;60;67;
90;58;36;

49;26;99;
0;68;39;
10;53;22;

90;73;99;
73;86;8;
76;10;79;

44;70;10;
86;46;23;
87;13;4;

9;13;65;
38;46;19;
59;94;64;

3;16;82;
85;43;46;
79;73;90;

52;71;89;
1;53;96;
33;7;62;

85;86;58;
34;26;13;
34;43;61;

29;46;54;
22;95;25;
37;36;1;

29;79;7;
44;96;14;
49;65;85;

52;32;23;
77;26;19;
10;63;15;

7;89;48;
39;9;28;
75;58;48;

99;5;64;
54;50;61;
30;33;59;

23;9;70;
0;90;76;
23;26;19;

88;4;46;
89;14;43;
42;83;89;

25;65;31;
27;58;77;
22;66;14;

68;21;78;
22;66;70;
42;65;27;

70;17;46;
73;71;8;
41;33;31;

1;31;50;
10;59;82;
61;48;63;

81;5;69;
31;73;39;
80;72;80;

58;70;30;
91;60;32;
43;87;76;

57;31;37;
22;82;24;
21;46;7;

98;14;40;
4;6;92;
0;98;67;

71;85;77;
8;40;74;
57;27;27;

