56;90;90;
3;44;76;
28;78;10;

36;26;3;
86;7;51;
68;41;5;

47;59;8;
45;60;96;
20;43;23;

97;69;45;
3;39;90;
74;78;69;

29;3;49;
61;74;39;
17;13;5;

2;61;47;
91;59;45;
52;5;77;

12;33;73;
5;74;17;
66;81;89;

79;10;53;
42;83;50;
51;98;67;

70;21;88;
36;4;24;
21;10;42;

30;69;18;
77;44;87;
16;5;87;

97;91;89;
91;13;40;
68;15;78;

17;39;76;
35;24;58;
2;37;4;

84;58;21;
69;40;76;
60;58;44;

5;78;95;
97;87;44;
86;98;52;

13;72;72;
80;51;19;
76;56;31;

61;14;34;
41;70;62;
56;79;55;

77;20;36;
96;30;20;
93;66;31;

68;77;10;
29;83;70;
28;8;35;

11;57;55;
98;97;96;
71;58;65;

45;72;79;
33;2;20;
85;57;82;

31;40;37;
46;81;36;
96;3;81;

41;86;78;
15;14;95;
71;86;36;

79;90;98;
42;23;49;
4;4;74;

96;48;2;
4;97;4;
13;80;82;

7;60;25;
78;45;95;
98;31;92;

27;18;20;
8;71;33;
88;60;12;

93;91;93;
94;54;97;
54;49;23;

10;17;41;
88;99;37;
2;40;56;

35;18;98;
39;68;95;
51;76;97;

27;62;76;
49;59;23;
9;95;46;

46;55;90;
81;36;62;
32;58;6;

84;83;29;
36;56;39;
7;62;79;

79;65;30;
34;80;86;
58;82;50;

36;18;16;
74;40;91;
86;38;37;

32;65;81;
2;87;86;
40;21;20;

38;68;2;
77;97;13;
73;79;64;

55;60;14;
79;69;31;
18;94;20;

88;62;60;
12;77;1;
78;41;52;

87;87;93;
43;33;41;
21;37;1;

65;83;49;
17;61;76;
60;99;35;

17;15;93;
51;98;49;
8;47;59;

82;26;16;
68;87;81;
73;80;40;

29;99;67;
43;4;51;
97;30;79;

54;31;52;
28;27;11;
51;46;10;

66;58;68;
33;24;28;
73;35;64;

15;82;18;
70;92;7;
19;82;13;

41;71;3;
21;94;13;
15;95;37;

73;94;65;
1;1;18;
11;59;24;

12;0;26;
4;16;63;
82;19;23;

17;13;56;
24;78;79;
83;77;44;

