79;38;52;
84;38;18;
37;29;80;

66;48;37;
30;82;43;
80;9;87;

96;41;19;
84;22;55;
64;63;32;

77;40;96;
44;91;75;
38;78;75;

68;89;49;
56;14;74;
51;55;0;

83;91;47;
86;45;79;
80;51;99;

53;6;56;
12;21;92;
53;8;60;

52;4;28;
90;78;47;
73;70;61;

77;70;96;
34;11;25;
80;33;77;

59;95;64;
32;2;0;
10;17;99;

63;86;97;
97;97;5;
44;9;9;

10;88;42;
96;27;53;
57;95;12;

87;73;79;
97;26;6;
23;94;75;

99;4;90;
26;38;95;
40;76;36;

99;84;63;
32;24;25;
31;16;23;

71;16;79;
82;81;50;
41;93;42;

85;10;42;
24;46;93;
5;13;42;

19;13;30;
44;62;15;
9;97;84;

94;25;12;
2;1;36;
68;87;39;

89;92;9;
18;36;39;
32;24;70;

60;78;29;
98;1;20;
14;16;0;

90;90;69;
4;16;85;
77;71;20;

15;67;83;
40;82;77;
39;36;63;

80;45;10;
29;90;93;
54;81;49;

90;26;48;
6;50;92;
29;8;65;

82;47;91;
11;59;19;
21;98;40;

70;11;77;
99;79;68;
25;2;40;

89;79;35;
91;18;26;
74;76;51;

64;39;89;
6;28;39;
63;94;25;

74;64;46;
21;41;64;
75;77;39;

68;99;71;
82;55;20;
10;32;21;

70;19;59;
88;29;87;
4;79;52;

37;24;28;
76;44;3;
74;16;82;

1;67;91;
65;32;70;
10;91;68;

84;13;58;
15;56;5;
47;23;9;

28;56;60;
53;62;78;
20;50;99;

42;96;32;
87;26;71;
12;53;63;

42;99;22;
7;4;48;
26;29;86;

71;40;38;
7;42;30;
62;21;2;

3;43;92;
38;70;40;
59;0;76;

53;46;19;
19;83;86;
21;7;79;

50;22;70;
66;8;79;
76;19;12;

46;1;60;
11;32;28;
13;47;95;

44;60;99;
23;29;68;
5;96;32;

71;89;0;
49;60;7;
58;88;60;

54;82;24;
10;73;49;
82;23;0;

47;0;32;
55;92;6;
77;79;58;

70;24;63;
99;65;14;
17;95;70;

21;89;54;
94;85;68;
34;36;32;

87;41;48;
67;23;23;
26;10;65;

