90;8;67;
1;3;73;
1;55;73;

33;37;76;
0;41;98;
73;32;68;

64;82;64;
26;72;9;
27;65;65;

67;16;99;
16;29;84;
17;4;2;

72;77;58;
75;70;23;
22;83;84;

89;74;49;
17;76;79;
29;84;98;

5;94;91;
69;11;36;
22;7;55;

37;60;44;
22;8;73;
90;88;2;

98;69;37;
9;16;80;
37;64;92;

99;34;48;
26;23;1;
76;9;49;

84;41;82;
88;2;19;
60;28;24;

73;25;12;
39;31;26;
84;80;69;

24;17;43;
39;81;2;
10;32;34;

36;20;50;
67;52;37;
21;91;65;

66;38;24;
31;23;17;
19;53;94;

9;4;0;
46;77;54;
91;90;99;

27;6;91;
15;95;6;
11;16;51;

90;76;18;
1;68;18;
63;84;47;

41;70;28;
93;60;92;
64;91;68;

36;1;57;
73;55;12;
64;65;39;

58;17;0;
80;79;75;
56;95;11;

19;33;24;
89;43;5;
77;28;60;

69;2;4;
93;25;71;
92;80;85;

4;27;17;
80;67;13;
84;14;90;

99;97;67;
62;70;63;
53;89;17;

91;91;15;
72;97;98;
92;5;29;

6;78;56;
35;83;4;
30;33;81;

0;9;61;
38;40;2;
15;80;74;

36;26;7;
26;25;11;
94;55;58;

60;91;56;
4;44;24;
72;71;81;

50;60;89;
38;92;25;
12;10;56;

29;10;92;
79;77;95;
1;84;26;

96;73;22;
0;61;78;
23;30;68;

89;72;92;
51;70;36;
72;88;96;

48;47;68;
15;76;43;
43;33;30;

56;46;7;
61;40;18;
77;49;70;

68;18;13;
76;95;42;
36;34;87;

41;4;5;
28;87;47;
19;93;44;

8;39;4;
89;16;19;
29;32;90;

58;3;51;
19;58;70;
77;76;86;

53;25;65;
37;13;46;
53;57;39;

65;3;65;
59;88;76;
23;7;99;

36;9;94;
97;17;20;
38;88;44;

91;87;67;
71;65;88;
40;53;75;

98;88;16;
5;59;86;
33;90;63;

44;57;38;
56;30;47;
64;44;94;

24;91;9;
2;38;50;
50;77;42;

51;99;38;
34;21;15;
68;12;74;

63;8;85;
62;86;2;
27;59;6;

52;40;95;
98;27;62;
58;24;33;

